 -0.23997449E+07   0.12217033E+07   0.27177565E+06
 -0.23997982E+07   0.12210950E+07   0.27417583E+06
 -0.23998462E+07   0.12204861E+07   0.26214645E+06
 -0.23999046E+07   0.12198782E+07   0.25346046E+06
 -0.23999860E+07   0.12192729E+07   0.25222740E+06
 -0.24000976E+07   0.12186725E+07   0.23387260E+06
 -0.24002392E+07   0.12180785E+07   0.21743386E+06
 -0.24003977E+07   0.12174889E+07   0.16535931E+06
 -0.24005665E+07   0.12169023E+07   0.12214911E+06
 -0.24007447E+07   0.12163184E+07   0.10905515E+06
 -0.24009245E+07   0.12157351E+07   0.11295495E+06
 -0.24010965E+07   0.12151495E+07   0.12895242E+06
 -0.24012644E+07   0.12145626E+07   0.14543184E+06
 -0.24014276E+07   0.12139746E+07   0.14856091E+06
 -0.24015792E+07   0.12133833E+07   0.14846385E+06
 -0.24016987E+07   0.12127849E+07   0.14541198E+06
 -0.24017500E+07   0.12121770E+07   0.11975296E+05
 -0.24017305E+07   0.12115672E+07   0.40560554E+04
 -0.24016425E+07   0.12109630E+07   0.91743626E+04
 -0.24014825E+07   0.12103741E+07   0.76149176E+04
 -0.24012423E+07   0.12098129E+07   0.13415546E+05
 -0.24009375E+07   0.12092840E+07   0.96020557E+05
 -0.24005828E+07   0.12087871E+07   0.11422068E+06
 -0.24001817E+07   0.12083269E+07   0.15243844E+06
 -0.23997347E+07   0.12079111E+07   0.19099452E+06
 -0.23992474E+07   0.12075435E+07   0.22424464E+06
 -0.23987278E+07   0.12072229E+07   0.28234791E+06
 -0.23981928E+07   0.12069286E+07   0.35041187E+06
 -0.23976525E+07   0.12066442E+07   0.31314664E+06
 -0.23966922E+07   0.12061774E+07   0.39878414E+06
 -0.23961317E+07   0.12059365E+07   0.33396856E+06
 -0.23955614E+07   0.12057197E+07   0.31203643E+06
 -0.23949837E+07   0.12055233E+07   0.31538900E+06
 -0.23944020E+07   0.12053398E+07   0.31050845E+06
 -0.23938188E+07   0.12051617E+07   0.29962340E+06
 -0.23932321E+07   0.12049998E+07   0.28753435E+06
 -0.23926422E+07   0.12048519E+07   0.27775350E+06
 -0.23920454E+07   0.12047331E+07   0.28484205E+06
 -0.23914447E+07   0.12046422E+07   0.27907094E+06
 -0.23908406E+07   0.12045728E+07   0.24559936E+06
 -0.23902336E+07   0.12045381E+07   0.19623455E+06
 -0.23896260E+07   0.12045544E+07   0.14884772E+06
 -0.23890229E+07   0.12046293E+07   0.11766917E+06
 -0.23189130E+07   0.12611226E+07   0.11831699E+06
 -0.23184942E+07   0.12606795E+07   0.13178639E+06
 -0.23181248E+07   0.12601946E+07   0.15386416E+06
 -0.23178073E+07   0.12596740E+07   0.15346371E+06
 -0.23175450E+07   0.12591238E+07   0.68345759E+05
 -0.23173479E+07   0.12585472E+07   0.57580627E+05
 -0.23172307E+07   0.12579496E+07   0.73187232E+05
 -0.23171980E+07   0.12573417E+07   0.70436340E+05
 -0.23172491E+07   0.12567350E+07   0.62710120E+05
 -0.23173780E+07   0.12561399E+07   0.54898818E+05
 -0.23175725E+07   0.12555626E+07   0.97785660E+05
 -0.23178278E+07   0.12550093E+07   0.59854415E+04
 -0.23181407E+07   0.12544861E+07   0.95383431E+05
 -0.23185015E+07   0.12539949E+07   0.88380024E+05
 -0.23189085E+07   0.12535410E+07   0.10388048E+06
 -0.23200286E+07   0.12526276E+07   0.11063578E+06
 -0.23205581E+07   0.12523256E+07   0.97212196E+05
 -0.23211147E+07   0.12520768E+07   0.85373923E+05
 -0.23216889E+07   0.12518718E+07   0.79995404E+05
 -0.23505440E+07   0.12298072E+07   0.78781039E+05
 -0.23505560E+07   0.12291973E+07   0.67203757E+05
 -0.23505796E+07   0.12285881E+07   0.65154440E+05
 -0.23506031E+07   0.12279785E+07   0.63043282E+05
 -0.23506330E+07   0.12273692E+07   0.63317187E+05
 -0.23506929E+07   0.12267623E+07   0.55594230E+05
 -0.23507820E+07   0.12261593E+07   0.41134718E+05
 -0.23508951E+07   0.12255600E+07   0.38050629E+05
 -0.23510365E+07   0.12249665E+07   0.38473849E+05
 -0.23511963E+07   0.12243780E+07   0.64842803E+05
 -0.23513610E+07   0.12237909E+07   0.78439228E+05
 -0.23515409E+07   0.12232084E+07   0.76387179E+05
 -0.23517365E+07   0.12226307E+07   0.76260234E+05
 -0.23519551E+07   0.12220612E+07   0.83441591E+05
 -0.23521906E+07   0.12214985E+07   0.94831731E+05
 -0.23524430E+07   0.12209437E+07   0.10785141E+06
 -0.23527235E+07   0.12204026E+07   0.11527991E+06
 -0.23530389E+07   0.12198819E+07   0.11262603E+06
 -0.23533974E+07   0.12193893E+07   0.10652239E+06
 -0.23537980E+07   0.12189299E+07   0.14485284E+06
 -0.23542097E+07   0.12184809E+07   0.16987058E+06
 -0.23545979E+07   0.12180108E+07   0.17979909E+06
 -0.23549581E+07   0.12175190E+07   0.19820037E+06
 -0.23552816E+07   0.12170022E+07   0.16643897E+06
 -0.23555738E+07   0.12164668E+07   0.12138456E+06
 -0.23558529E+07   0.12159245E+07   0.12500950E+06
 -0.23561152E+07   0.12153738E+07   0.15808863E+06
 -0.23563785E+07   0.12148239E+07   0.15980286E+06
 -0.23566526E+07   0.12142790E+07   0.15338978E+06
 -0.23569365E+07   0.12137393E+07   0.14922256E+06
 -0.23572214E+07   0.12132000E+07   0.14602128E+06
 -0.23574953E+07   0.12126551E+07   0.14463441E+06
 -0.23577547E+07   0.12121032E+07   0.16295929E+06
 -0.23580080E+07   0.12115483E+07   0.17570876E+06
 -0.23582672E+07   0.12109963E+07   0.19428238E+06
 -0.23585361E+07   0.12104489E+07   0.19165931E+06
 -0.23588147E+07   0.12099064E+07   0.19263895E+06
 -0.23591063E+07   0.12093706E+07   0.20995307E+06
 -0.23594033E+07   0.12088380E+07   0.22630556E+06
 -0.23596946E+07   0.12083021E+07   0.22894550E+06
 -0.23599774E+07   0.12077617E+07   0.22878092E+06
 -0.23602470E+07   0.12072148E+07   0.24086373E+06
 -0.23605013E+07   0.12066604E+07   0.21524745E+06
 -0.23607292E+07   0.12060947E+07   0.23561852E+06
 -0.23609149E+07   0.12055140E+07   0.23873752E+06
 -0.23610632E+07   0.12049224E+07   0.21410435E+06
 -0.23611639E+07   0.12043211E+07   0.17274823E+06
 -0.23612360E+07   0.12037155E+07   0.14016782E+06
 -0.23613094E+07   0.12031100E+07   0.14092907E+06
 -0.23613989E+07   0.12025068E+07   0.14277834E+06
 -0.23615131E+07   0.12019078E+07   0.14129427E+06
 -0.23616553E+07   0.12013147E+07   0.14388071E+06
 -0.23618272E+07   0.12007296E+07   0.13622079E+06
 -0.23620272E+07   0.12001535E+07   0.12035268E+06
 -0.23622429E+07   0.11995830E+07   0.99473377E+05
 -0.23624585E+07   0.11990124E+07   0.73622481E+05
 -0.23626787E+07   0.11984437E+07   0.44977177E+05
 -0.23629072E+07   0.11978783E+07   0.43655108E+04
 -0.23631441E+07   0.11973162E+07   0.30993991E+04
 -0.23633856E+07   0.11967561E+07   0.81933146E+04
 -0.23636343E+07   0.11961997E+07   0.93221544E+04
 -0.23638791E+07   0.11956415E+07   0.28793080E+04
 -0.23641186E+07   0.11950806E+07   0.47890226E+04
 -0.23643520E+07   0.11945173E+07   0.21246134E+05
 -0.23645812E+07   0.11939522E+07   0.45418226E+05
 -0.23648083E+07   0.11933862E+07   0.49993017E+05
 -0.23650326E+07   0.11928191E+07   0.60722658E+05
 -0.23652413E+07   0.11922461E+07   0.77632630E+05
 -0.23654263E+07   0.11916650E+07   0.97165321E+05
 -0.23655986E+07   0.11910801E+07   0.11200203E+06
 -0.24077674E+07   0.12694341E+07   0.27429559E+06
 -0.24078983E+07   0.12689206E+07   0.30812582E+06
 -0.24080330E+07   0.12684091E+07   0.31989873E+06
 -0.24081689E+07   0.12678999E+07   0.29027184E+06
 -0.24083030E+07   0.12673893E+07   0.26883992E+06
 -0.24084335E+07   0.12668800E+07   0.26329523E+06
 -0.24085627E+07   0.12663706E+07   0.26090376E+06
 -0.24086924E+07   0.12658617E+07   0.33334089E+06
 -0.24088250E+07   0.12653519E+07   0.33929701E+06
 -0.24089607E+07   0.12648432E+07   0.36060993E+06
 -0.24091004E+07   0.12643349E+07   0.38497503E+06
 -0.24092441E+07   0.12638251E+07   0.42563086E+06
 -0.24093909E+07   0.12633161E+07   0.41728484E+06
 -0.24095395E+07   0.12628066E+07   0.43754121E+06
 -0.24096875E+07   0.12622995E+07   0.45443137E+06
 -0.24098354E+07   0.12617900E+07   0.52626504E+06
 -0.24099818E+07   0.12612818E+07   0.46093812E+06
 -0.24101261E+07   0.12607720E+07   0.44488934E+06
 -0.24102801E+07   0.12602014E+07   0.42413186E+06
 -0.24104060E+07   0.12596836E+07   0.38228793E+06
 -0.24105166E+07   0.12591627E+07   0.41636436E+06
 -0.24106117E+07   0.12586377E+07   0.45714036E+06
 -0.24106935E+07   0.12581104E+07   0.50587450E+06
 -0.24107611E+07   0.12575809E+07   0.54411654E+06
 -0.24108189E+07   0.12570498E+07   0.52884030E+06
 -0.24108726E+07   0.12565180E+07   0.41501036E+06
 -0.24109221E+07   0.12559881E+07   0.39477630E+06
 -0.24109677E+07   0.12554575E+07   0.35302802E+06
 -0.24110103E+07   0.12549281E+07   0.29492285E+06
 -0.24110507E+07   0.12543997E+07   0.42793282E+06
 -0.24110888E+07   0.12538711E+07   0.44679668E+06
 -0.24111227E+07   0.12533425E+07   0.53277492E+06
 -0.24111520E+07   0.12528144E+07   0.62101741E+06
 -0.24111770E+07   0.12522853E+07   0.58472803E+06
 -0.24111972E+07   0.12517548E+07   0.56405595E+06
 -0.24073468E+07   0.12335663E+07   0.14869386E+06
 -0.24070872E+07   0.12331024E+07   0.17325407E+06
 -0.24068264E+07   0.12326351E+07   0.22991120E+06
 -0.24065683E+07   0.12321640E+07   0.16976427E+06
 -0.24063117E+07   0.12316930E+07   0.16902050E+06
 -0.24060536E+07   0.12312233E+07   0.18362039E+06
 -0.24057935E+07   0.12307504E+07   0.15990863E+06
 -0.24055344E+07   0.12302784E+07   0.23860037E+06
 -0.24052823E+07   0.12298041E+07   0.17761906E+06
 -0.24050480E+07   0.12293208E+07   0.18367643E+06
 -0.24048323E+07   0.12288312E+07   0.16059986E+06
 -0.24046209E+07   0.12283417E+07   0.14524882E+06
 -0.24044048E+07   0.12278536E+07   0.12438834E+06
 -0.24041831E+07   0.12273682E+07   0.11363514E+06
 -0.24039556E+07   0.12268874E+07   0.10836852E+06
 -0.24037184E+07   0.12264104E+07   0.10502430E+06
 -0.24034741E+07   0.12259365E+07   0.98930761E+05
 -0.24032267E+07   0.12254659E+07   0.91572084E+05
 -0.24029475E+07   0.12249424E+07   0.85992028E+05
 -0.24027086E+07   0.12244678E+07   0.83111333E+05
 -0.24024875E+07   0.12239864E+07   0.83546189E+05
 -0.24022841E+07   0.12234963E+07   0.89520983E+05
 -0.24020942E+07   0.12230039E+07   0.96368628E+05
 -0.24019095E+07   0.12225108E+07   0.10309189E+06
 -0.24017275E+07   0.12220169E+07   0.11039222E+06
 -0.24015479E+07   0.12215231E+07   0.12682080E+06
 -0.24013701E+07   0.12210307E+07   0.15225178E+06
 -0.24011926E+07   0.12205393E+07   0.17241193E+06
 -0.24010174E+07   0.12200468E+07   0.20295391E+06
 -0.24008532E+07   0.12195482E+07   0.24484353E+06
 -0.24007149E+07   0.12190413E+07   0.25514281E+06
 -0.24006134E+07   0.12185239E+07   0.24493445E+06
 -0.24022799E+07   0.12119860E+07   0.13844627E+06
 -0.24025614E+07   0.12115512E+07   0.12969260E+06
 -0.24028476E+07   0.12111139E+07   0.11459540E+06
 -0.24031364E+07   0.12106763E+07   0.10512363E+06
 -0.24034295E+07   0.12102386E+07   0.10786765E+06
 -0.24037186E+07   0.12098009E+07   0.13154564E+06
 -0.24040064E+07   0.12093589E+07   0.14906227E+06
 -0.24042908E+07   0.12089163E+07   0.14685307E+06
 -0.24046045E+07   0.12084237E+07   0.14946562E+06
 -0.24048722E+07   0.12079704E+07   0.14941042E+06
 -0.24051087E+07   0.12074960E+07   0.14766173E+06
 -0.24053027E+07   0.12070056E+07   0.14636290E+06
 -0.24054552E+07   0.12065008E+07   0.14509584E+06
 -0.24055654E+07   0.12059911E+07   0.13708636E+06
 -0.24056310E+07   0.12054759E+07   0.11860824E+06
 -0.24056537E+07   0.12049644E+07   0.97252227E+05
 -0.24056356E+07   0.12044599E+07   0.73946176E+05
 -0.24055740E+07   0.12039626E+07   0.71680333E+05
 -0.24054369E+07   0.12033605E+07   0.74987194E+05
 -0.24052392E+07   0.12027832E+07   0.73823802E+05
 -0.24049842E+07   0.12022251E+07   0.73971314E+05
 -0.24046663E+07   0.12016916E+07   0.79984213E+05
 -0.24043713E+07   0.12012861E+07   0.80307249E+05
 -0.24040411E+07   0.12009012E+07   0.80774903E+05
 -0.24036343E+07   0.12004986E+07   0.82519677E+05
 -0.24032401E+07   0.12001578E+07   0.79661035E+05
 -0.24028213E+07   0.11998380E+07   0.10060661E+06
 -0.24023814E+07   0.11995438E+07   0.96098905E+05
 -0.24019216E+07   0.11992728E+07   0.90518149E+05
 -0.24014466E+07   0.11990224E+07   0.87003610E+05
 -0.24009631E+07   0.11987794E+07   0.89184544E+05
 -0.24004761E+07   0.11985311E+07   0.91103903E+05
 -0.23999899E+07   0.11982688E+07   0.92922069E+05
 -0.23995098E+07   0.11979926E+07   0.91737511E+05
 -0.23990313E+07   0.11977070E+07   0.80740818E+05
 -0.23985536E+07   0.11974161E+07   0.55661915E+05
 -0.23980760E+07   0.11971219E+07   0.54500812E+05
 -0.23975951E+07   0.11968216E+07   0.60120942E+05
 -0.23971214E+07   0.11965097E+07   0.66726079E+05
 -0.23966614E+07   0.11961724E+07   0.72131048E+05
 -0.23962219E+07   0.11958104E+07   0.87225587E+05
 -0.23958032E+07   0.11954225E+07   0.10181200E+06
 -0.23953656E+07   0.11949662E+07   0.11438529E+06
 -0.23949912E+07   0.11945302E+07   0.95194563E+05
 -0.23946349E+07   0.11940818E+07   0.85391589E+05
 -0.23942927E+07   0.11936210E+07   0.88159588E+05
 -0.23939480E+07   0.11931615E+07   0.86234354E+05
 -0.23935909E+07   0.11927138E+07   0.10614139E+06
 -0.23932186E+07   0.11922820E+07   0.12584344E+06
 -0.23928299E+07   0.11918691E+07   0.13376433E+06
 -0.23924250E+07   0.11914728E+07   0.10435488E+06
 -0.23920082E+07   0.11910954E+07   0.10099275E+06
 -0.23915817E+07   0.11907311E+07   0.91019368E+05
 -0.23911520E+07   0.11903689E+07   0.78393998E+05
 -0.23907322E+07   0.11899934E+07   0.82044753E+05
 -0.23903354E+07   0.11895923E+07   0.87795415E+05
 -0.23899681E+07   0.11891636E+07   0.78919955E+05
 -0.23896290E+07   0.11887161E+07   0.51409682E+05
 -0.23893165E+07   0.11882506E+07   0.64239375E+05
 -0.23890024E+07   0.11877162E+07   0.79570082E+05
 -0.23887459E+07   0.11872200E+07   0.83524178E+05
 -0.23885134E+07   0.11867093E+07   0.83249111E+05
 -0.23883070E+07   0.11861876E+07   0.81813830E+05
 -0.23881277E+07   0.11856547E+07   0.83329947E+05
 -0.23879764E+07   0.11851134E+07   0.91726168E+05
 -0.23878490E+07   0.11845660E+07   0.11106291E+06
 -0.23877398E+07   0.11840156E+07   0.12337393E+06
 -0.23876370E+07   0.11834616E+07   0.12385529E+06
 -0.23875221E+07   0.11829104E+07   0.10373701E+06
 -0.23873642E+07   0.11823683E+07   0.90022148E+05
 -0.23871593E+07   0.11818451E+07   0.93453879E+05
 -0.23869157E+07   0.11813412E+07   0.91414650E+05
 -0.23866422E+07   0.11808575E+07   0.98690601E+05
 -0.23863555E+07   0.11803805E+07   0.11422459E+06
 -0.23860686E+07   0.11799069E+07   0.12544012E+06
 -0.23857769E+07   0.11794368E+07   0.13227389E+06
 -0.23854569E+07   0.11789112E+07   0.13407759E+06
 -0.23851839E+07   0.11784241E+07   0.15630970E+06
 -0.23849275E+07   0.11779274E+07   0.14577398E+06
 -0.23846809E+07   0.11774258E+07   0.11913074E+06
 -0.23844357E+07   0.11769218E+07   0.10876115E+06
 -0.23841964E+07   0.11764128E+07   0.11418510E+06
 -0.23839608E+07   0.11759013E+07   0.12126578E+06
 -0.23837170E+07   0.11753937E+07   0.12633984E+06
 -0.23834613E+07   0.11748905E+07   0.12614791E+06
 -0.23831984E+07   0.11743919E+07   0.11832779E+06
 -0.23829319E+07   0.11738978E+07   0.12406923E+06
 -0.23826612E+07   0.11734051E+07   0.12687569E+06
 -0.23823867E+07   0.11729155E+07   0.13232044E+06
 -0.23821129E+07   0.11724279E+07   0.13987594E+06
 -0.23818463E+07   0.11719366E+07   0.14500224E+06
 -0.23815900E+07   0.11714422E+07   0.16663977E+06
 -0.23813405E+07   0.11709425E+07   0.14608335E+06
 -0.23811142E+07   0.11704717E+07   0.14343735E+06
 -0.23808945E+07   0.11700003E+07   0.14101280E+06
 -0.23806622E+07   0.11694879E+07   0.13962636E+06
 -0.23804286E+07   0.11689773E+07   0.13994717E+06
 -0.23801895E+07   0.11684699E+07   0.14109846E+06
 -0.23799464E+07   0.11679657E+07   0.14370893E+06
 -0.23796973E+07   0.11674644E+07   0.14772240E+06
 -0.23794398E+07   0.11669631E+07   0.14919599E+06
 -0.23791761E+07   0.11664660E+07   0.14880273E+06
 -0.23789060E+07   0.11659683E+07   0.14104391E+06
 -0.23786326E+07   0.11654721E+07   0.13144683E+06
 -0.23783582E+07   0.11649765E+07   0.12584016E+06
 -0.23780865E+07   0.11644768E+07   0.12405683E+06
 -0.23778150E+07   0.11639757E+07   0.12762007E+06
 -0.23775439E+07   0.11634745E+07   0.13820164E+06
 -0.23772753E+07   0.11629695E+07   0.14147196E+06
 -0.23770118E+07   0.11624633E+07   0.13851584E+06
 -0.23767520E+07   0.11619517E+07   0.13618088E+06
 -0.23764640E+07   0.11613812E+07   0.13350247E+06
 -0.23762059E+07   0.11608667E+07   0.13006379E+06
 -0.23759518E+07   0.11603510E+07   0.12345561E+06
 -0.23757039E+07   0.11598385E+07   0.11537541E+06
 -0.23754553E+07   0.11593280E+07   0.10994004E+06
 -0.23752040E+07   0.11588284E+07   0.10723545E+06
 -0.23749480E+07   0.11583350E+07   0.10889833E+06
 -0.23746881E+07   0.11578492E+07   0.11286511E+06
 -0.23744205E+07   0.11573740E+07   0.11691832E+06
 -0.23741516E+07   0.11569030E+07   0.11811502E+06
 -0.23738934E+07   0.11564314E+07   0.11270468E+06
 -0.23736434E+07   0.11559554E+07   0.10538598E+06
 -0.23734041E+07   0.11554746E+07   0.10591677E+06
 -0.23731775E+07   0.11549888E+07   0.11213623E+06
 -0.23729567E+07   0.11544956E+07   0.11592948E+06
 -0.23727292E+07   0.11540046E+07   0.11540452E+06
 -0.23724847E+07   0.11535209E+07   0.11142837E+06
 -0.23721930E+07   0.11529967E+07   0.10365302E+06
 -0.23719181E+07   0.11525409E+07   0.98777109E+05
 -0.23716359E+07   0.11520901E+07   0.98868202E+05
 -0.23713536E+07   0.11516415E+07   0.99739665E+05
 -0.23710716E+07   0.11511881E+07   0.97695849E+05
 -0.23708039E+07   0.11507259E+07   0.93636796E+05
 -0.23705535E+07   0.11502529E+07   0.88418629E+05
 -0.23703157E+07   0.11497740E+07   0.10875188E+06
 -0.23700859E+07   0.11492892E+07   0.11102828E+06
 -0.23698554E+07   0.11488020E+07   0.10285553E+06
 -0.23696216E+07   0.11483189E+07   0.12906639E+06
 -0.23693808E+07   0.11478355E+07   0.13038897E+06
 -0.23691330E+07   0.11473558E+07   0.12718930E+06
 -0.23688767E+07   0.11468840E+07   0.12618145E+06
 -0.23686116E+07   0.11464170E+07   0.12872751E+06
 -0.23683415E+07   0.11459512E+07   0.13298038E+06
 -0.23680665E+07   0.11454866E+07   0.13378156E+06
 -0.23677569E+07   0.11449712E+07   0.13939905E+06
 -0.23674806E+07   0.11445066E+07   0.14816568E+06
 -0.23672176E+07   0.11440303E+07   0.15597073E+06
 -0.23669681E+07   0.11435456E+07   0.15738787E+06
 -0.23667233E+07   0.11430596E+07   0.15515334E+06
 -0.23664797E+07   0.11425705E+07   0.15638470E+06
 -0.23662375E+07   0.11420789E+07   0.15845066E+06
 -0.23659981E+07   0.11415868E+07   0.15582155E+06
 -0.23657612E+07   0.11410906E+07   0.15174617E+06
 -0.23655259E+07   0.11405928E+07   0.14363555E+06
 -0.23652917E+07   0.11400921E+07   0.13348450E+06
 -0.23650525E+07   0.11395917E+07   0.12424864E+06
 -0.23648027E+07   0.11390958E+07   0.11565884E+06
 -0.23645290E+07   0.11386152E+07   0.10653576E+06
 -0.23642242E+07   0.11381579E+07   0.10163077E+06
 -0.23638860E+07   0.11377266E+07   0.10353400E+06
 -0.23635167E+07   0.11373315E+07   0.11456718E+06
 -0.23631185E+07   0.11369647E+07   0.12831568E+06
 -0.23626521E+07   0.11365899E+07   0.14437635E+06
 -0.23622131E+07   0.11362762E+07   0.16973030E+06
 -0.23617747E+07   0.11359613E+07   0.19123599E+06
 -0.23613551E+07   0.11356194E+07   0.20260184E+06
 -0.23609591E+07   0.11352480E+07   0.21227934E+06
 -0.23605911E+07   0.11348500E+07   0.21265637E+06
 -0.23602426E+07   0.11344327E+07   0.19515182E+06
 -0.23599130E+07   0.11340001E+07   0.17069077E+06
 -0.23595997E+07   0.11335532E+07   0.15427213E+06
 -0.23592853E+07   0.11331037E+07   0.14675716E+06
 -0.23589686E+07   0.11326553E+07   0.13668495E+06
 -0.23586538E+07   0.11322057E+07   0.12128686E+06
 -0.23583413E+07   0.11317516E+07   0.10947185E+06
 -0.23580349E+07   0.11312933E+07   0.10740786E+06
 -0.23577276E+07   0.11308353E+07   0.11024377E+06
 -0.23574097E+07   0.11303856E+07   0.11735028E+06
 -0.23570787E+07   0.11299480E+07   0.13019684E+06
 -0.23566981E+07   0.11294707E+07   0.15060775E+06
 -0.23563475E+07   0.11290497E+07   0.16373814E+06
 -0.23559843E+07   0.11286365E+07   0.17468603E+06
 -0.23556098E+07   0.11282363E+07   0.18604326E+06
 -0.23552281E+07   0.11278377E+07   0.19282475E+06
 -0.23548523E+07   0.11274353E+07   0.19458280E+06
 -0.23544871E+07   0.11270232E+07   0.19468402E+06
 -0.23541316E+07   0.11266037E+07   0.19231491E+06
 -0.23537822E+07   0.11261794E+07   0.18675327E+06
 -0.23534350E+07   0.11257541E+07   0.18248383E+06
 -0.23530869E+07   0.11253308E+07   0.18092258E+06
 -0.23527369E+07   0.11249104E+07   0.18153083E+06
 -0.23523814E+07   0.11244905E+07   0.18116167E+06
 -0.23520232E+07   0.11240767E+07   0.17689523E+06
 -0.23516710E+07   0.11236600E+07   0.16938037E+06
 -0.23513249E+07   0.11232381E+07   0.16115274E+06
 -0.23509933E+07   0.11228036E+07   0.15509940E+06
 -0.23506514E+07   0.11223038E+07   0.15063275E+06
 -0.23503608E+07   0.11218404E+07   0.15091632E+06
 -0.23500830E+07   0.11213675E+07   0.15321299E+06
 -0.23498172E+07   0.11208866E+07   0.15225659E+06
 -0.23495580E+07   0.11203968E+07   0.14843207E+06
 -0.23492978E+07   0.11199048E+07   0.14458758E+06
 -0.23490324E+07   0.11194136E+07   0.14049635E+06
 -0.23487591E+07   0.11189288E+07   0.13651066E+06
 -0.23484752E+07   0.11184501E+07   0.13352550E+06
 -0.23481829E+07   0.11179772E+07   0.13288361E+06
 -0.23478835E+07   0.11175083E+07   0.13302798E+06
 -0.23475779E+07   0.11170441E+07   0.13274897E+06
 -0.23472661E+07   0.11165844E+07   0.13154215E+06
 -0.23469478E+07   0.11161278E+07   0.13137718E+06
 -0.23466251E+07   0.11156753E+07   0.13341358E+06
 -0.23463035E+07   0.11152230E+07   0.13468496E+06
 -0.23459854E+07   0.11147669E+07   0.13406181E+06
 -0.23456916E+07   0.11143364E+07   0.13213113E+06
 -0.23454063E+07   0.11139040E+07   0.12806421E+06
 -0.23451051E+07   0.11134339E+07   0.12264944E+06
 -0.23448108E+07   0.11129558E+07   0.11442943E+06
 -0.23445223E+07   0.11124736E+07   0.10839973E+06
 -0.23442383E+07   0.11119898E+07   0.10513204E+06
 -0.23439562E+07   0.11115035E+07   0.11053913E+06
